"","Name","Region","Timing","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"142","Ksadacki","Naeder-Adet","Late","75","68","75","75","75","75","75","60","75","69","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","74","75","75","75","75","75","75"
"143","Kudo","Ahferom","Late","42","58","75","71","37","75","65","50","35","57","75","75","73","43","52","75","75","54","49","44","60","50","60","58","75","72","75","53","45","62","66","75","70","68","73","75","44"
"144","Kuluferha","Medebay-Zana","Late","75","75","75","75","75","75","75","63","75","75","75","75","75","75","75","75","75","75","75","74","75","66","74","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"145","KuluGizeLemlem","Alamata","Late","27","0","48","35","16","50","63","34","50","41","50","61","53","60","50","75","58","42","50","57","53","23","54","75","75","60","53","50","50","50","50","25","0","50","56","61","66"
"146","LaelayDayu","Alamata","Late","33","8","46","35","13","50","53","39","50","41","50","61","53","58","50","75","57","35","50","55","53","24","62","75","75","60","50","50","50","50","50","25","0","50","56","64","43"
"147","Laelayhahaile","Ahferom","Late","42","58","75","71","37","75","65","50","35","57","75","75","73","43","52","75","75","54","49","44","60","50","60","58","75","72","75","53","45","62","66","75","70","68","73","75","44"
"148","LaelayMegariaTsemri","Ahferom","Late","52","52","75","75","38","75","54","65","56","55","75","75","75","65","75","75","75","61","54","46","63","44","56","56","75","68","69","54","41","64","63","75","59","75","59","75","32"
"149","Lalaylogomti","Adwa","Late","75","54","75","75","58","75","75","55","75","75","75","75","75","75","75","75","75","72","50","75","75","53","75","75","75","75","75","59","75","75","67","75","69","75","74","75","58"
"150","Ledy","Shebel Berenta","Late","54","55","75","75","62","75","75","75","75","60","75","75","75","75","75","75","75","75","75","73","75","70","75","74","75","75","75","64","75","75","75","75","39","75","75","75","75"
"151","Lemlem","TanquaAbergele","Late","52","46","75","75","65","75","70","52","75","50","74","75","75","75","75","75","75","75","71","40","66","75","75","75","75","75","66","75","61","75","75","75","52","73","75","75","75"
"152","LemlemArena","Samre","Late","37","29","54","75","54","75","42","56","75","50","74","72","62","71","58","61","75","75","50","43","56","47","75","51","75","75","75","75","54","69","70","43","48","75","64","72","68"
"153","Libo ","Libo Kemkem","Late","73","73","75","75","59","75","75","75","75","63","74","75","62","75","62","75","75","75","75","75","75","58","75","75","75","75","75","68","75","75","75","73","75","75","75","75","75"
"154","Limaat","Alamata","Late","27","0","48","35","16","50","63","34","50","41","50","61","53","60","50","75","58","42","50","57","53","23","54","75","75","60","53","50","50","50","50","25","0","50","56","61","66"
"155","Limat","Tanqua-Abergele","Late","75","56","75","75","75","75","75","47","75","58","75","75","75","57","75","75","75","74","74","58","72","63","75","75","75","75","75","61","75","75","64","75","66","75","75","66","75"
"156","Lul","Enesie Sar Midir","Late","53","58","75","63","43","75","75","50","67","28","40","70","67","75","75","75","75","75","69","75","75","56","75","46","75","75","75","75","61","64","75","75","44","75","75","75","75"
"157","LusinaAbegeldi","Ibinat","Late","51","57","75","55","31","75","75","62","75","55","50","75","60","75","75","75","75","75","75","69","75","54","75","75","75","75","72","60","75","75","75","73","67","75","75","63","64"
"158","Maekelawi","WiereLahe","Late","73","53","75","75","62","75","75","50","75","71","75","75","75","66","50","75","75","75","50","59","70","54","75","75","75","75","75","67","75","75","63","75","71","75","65","75","62"
"159","MaekelSegli","WiereLahe","Late","75","54","75","75","75","75","75","54","75","55","75","75","75","75","75","75","75","75","62","64","75","61","75","48","75","75","74","66","75","75","70","75","75","75","69","75","75"
"160","MahbereWeyni","KinteAwelo","Late","50","37","59","75","17","61","38","46","52","27","65","75","75","75","65","64","75","41","38","24","28","35","54","66","75","36","56","75","63","54","58","52","47","63","32","64","40"
"161","MariamShewito","Adwa","Late","53","49","75","75","66","75","54","55","75","70","75","75","75","75","75","75","75","65","57","67","75","50","72","73","75","75","75","56","62","73","66","75","60","75","75","75","50"
"162","Martadios","Libo Kemkem","Late","73","73","75","75","59","75","75","75","75","63","74","75","62","75","62","75","75","75","75","75","75","58","75","75","75","75","75","68","75","75","75","73","75","75","75","75","75"
"163","MayChekemte","Werieleke","Late","53","68","75","75","40","75","72","52","75","75","75","75","75","75","50","75","75","63","50","72","75","50","74","74","75","75","69","58","74","75","62","75","72","75","70","75","48"
"164","MayNebri","Werieleke","Late","31","52","75","75","36","75","66","50","53","57","75","75","74","34","50","75","75","55","57","32","56","50","62","49","75","63","52","58","55","71","74","75","74","61","75","75","43"
"165","Maysuru","Ahferom","Late","40","51","75","61","36","75","49","61","39","38","75","75","75","34","57","75","75","54","44","43","56","48","48","31","75","71","75","51","37","54","62","75","63","63","57","75","31"
"166","MayTeklia","Samre","Late","36","51","61","75","52","75","44","52","75","50","75","75","67","75","75","75","75","75","50","45","61","68","75","75","75","73","75","75","58","74","69","67","46","75","61","69","72"
"167","Mearey","TanquaAbergele","Late","52","46","75","75","65","75","70","52","75","50","74","75","75","75","75","75","75","75","71","40","66","75","75","75","75","75","66","75","61","75","75","75","52","73","75","75","75"
"168","Mechare","RayaAzebo","Late","34","9","44","25","9","53","32","45","50","25","35","32","38","38","50","73","58","28","44","29","40","12","38","50","75","49","38","49","46","39","52","25","7","62","40","27","37"
"169","Mechena","Ibinat","Late","75","51","75","75","57","75","75","75","75","62","75","75","61","75","64","75","75","75","75","75","75","54","75","75","75","75","75","71","75","75","75","75","75","75","75","75","72"
"170","MehalGoncha","Goncha Siso Enesie","Late","54","59","75","75","54","75","75","75","75","25","59","73","75","75","75","75","75","75","75","75","75","50","75","50","75","75","75","73","69","75","75","75","66","75","75","75","75"
"171","Mekan ","Endamekoni","Late","35","0","55","39","12","50","62","46","51","30","46","50","52","43","50","70","60","63","50","57","46","42","49","50","75","57","51","50","54","50","50","25","7","50","53","67","41"
"172","MekaneGenet","Enesie Sar Midir","Late","54","58","75","75","54","75","75","68","75","48","50","74","75","75","75","75","75","75","73","73","75","56","75","50","75","75","75","72","68","75","75","69","63","75","75","75","75"
"173","Melabesh","Enesie Sar Midir","Late","54","61","75","50","50","75","75","59","69","28","49","75","65","75","75","75","75","75","75","75","75","55","75","50","75","75","75","75","54","58","75","68","41","75","75","75","75"
"174","MendereMariam","Libo Kemkem","Late","75","75","75","75","75","75","72","72","75","71","75","75","75","75","63","75","75","75","75","75","75","58","75","75","68","75","75","75","75","75","75","73","75","75","75","75","75"
"175","Menegobena","Shebel Berenta","Late","68","61","75","75","60","75","75","75","75","75","75","75","75","75","75","75","75","75","75","69","75","65","75","72","75","75","75","60","75","75","75","75","45","75","75","75","75"
"176","Menji","KolaTembien","Late","75","59","75","75","75","75","75","50","58","67","75","75","75","75","75","75","75","69","75","58","75","54","75","75","75","75","75","61","75","75","72","75","75","75","75","75","75"
"177","Mergech","Shebel Berenta","Late","71","75","75","75","67","75","75","75","75","59","75","75","75","75","75","75","75","75","75","73","75","69","75","73","75","75","75","75","75","75","75","75","53","75","75","75","75"
"178","Mesanu","KinteAwelo","Late","50","43","65","75","16","60","19","43","52","43","67","75","75","75","63","63","75","40","35","21","26","30","47","62","75","32","56","75","44","61","55","51","46","62","36","68","18"
"179","Mesehle","Medebay-Zana","Late","75","75","75","75","75","75","75","66","75","75","75","75","75","75","75","75","75","75","75","75","75","70","75","75","75","75","75","75","75","75","71","75","75","75","75","75","75"
"180","Meswaeti ","Endamekoni","Late","35","0","55","39","12","50","62","46","51","30","46","50","52","43","50","70","60","63","50","57","46","42","49","50","75","57","51","50","54","50","50","25","7","50","53","67","41"
"181","Metkel","Hintalo Wajerat","Late","35","56","72","75","56","75","27","47","75","25","75","75","75","68","75","75","75","65","35","47","50","50","66","75","75","74","75","67","47","75","61","70","70","75","63","54","70"
"182","MetkelLemat","Samre","Late","44","62","59","75","48","75","63","56","75","50","75","75","60","75","60","75","75","75","50","46","59","50","75","68","75","75","61","75","57","69","60","39","43","75","71","75","74"
"183","Mezbr","Ahferom","Late","53","59","75","75","64","75","54","65","75","71","68","75","75","70","75","75","75","65","70","50","67","48","59","56","75","75","73","54","50","75","66","75","60","75","71","75","44"
"184","MichelDebre","Libo Kemkem","Late","75","75","75","75","75","75","72","72","75","71","75","75","75","75","63","75","75","75","75","75","75","58","75","75","68","75","75","75","75","75","75","73","75","75","75","75","75"
"185","Miraf","Shebel Berenta","Late","54","54","75","75","53","75","75","75","75","60","75","75","73","75","75","75","75","75","75","75","75","56","75","60","75","75","75","64","75","75","75","75","45","75","75","75","75"
"186","Misema","Werieleke","Late","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","55","75","58","75","75","75","75","75","75","75","58","75","72","75","75","75","75","75","75"
"187","Mitad","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","75","75","75","75","73","75","75","75","75","75","75","58","75","75","74","75","75","75","75","75","75","75","75","75","75","75","75"
"188","MitinaYimach","Enesie Sar Midir","Late","54","58","75","75","53","75","75","69","75","33","50","75","69","75","75","75","75","75","75","73","75","60","75","38","75","75","75","71","70","75","75","68","28","75","75","75","75"
"189","Mozen","Shebel Berenta","Late","68","61","75","75","60","75","75","75","75","75","75","75","75","75","75","75","75","75","75","69","75","65","75","72","75","75","75","60","75","75","75","75","45","75","75","75","75"
"190","Mozutey","Hawzien","Late","39","54","66","75","33","75","33","48","51","50","60","75","75","55","75","75","75","57","50","18","25","50","47","29","75","56","54","75","69","48","70","57","62","59","62","63","27"
"191","Mtsaiwerki","KolaTembien","Late","75","75","75","75","75","75","75","52","75","75","75","75","75","75","75","75","75","69","75","58","75","57","75","67","75","75","75","75","75","75","75","75","73","75","75","71","75"
"192","Nagash","KinteAwelo","Late","39","36","70","67","9","60","28","50","56","50","62","75","75","57","75","71","75","57","45","22","25","44","51","41","75","48","55","75","44","25","58","55","58","60","50","73","27"
"193","Nebarhadinet","Samre","Late","52","46","75","75","65","75","70","52","75","50","74","75","75","75","75","75","75","75","71","40","66","75","75","75","75","75","66","75","61","75","75","75","52","73","75","75","75"
"194","Nefasit","Medebay-Zana","Late","75","75","75","75","75","75","75","63","75","75","75","75","75","75","75","75","75","75","75","74","75","66","74","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"195","Negedebrhan","TanquaAbergele","Late","67","47","75","75","66","75","72","55","75","56","73","75","75","75","75","75","75","75","66","63","63","68","75","60","75","75","75","75","63","75","75","75","34","75","75","75","75"
"196","Niquara","Ibinat","Late","49","58","75","55","31","75","75","55","75","54","50","75","57","75","75","75","75","75","75","54","73","54","75","63","75","75","71","60","75","75","75","74","65","68","75","65","67"
"197","Qoraro","Hawzien","Late","51","42","67","75","55","75","67","50","64","55","75","75","75","74","52","75","75","75","74","24","34","54","59","42","75","62","63","66","71","75","73","68","75","62","66","75","55"
"198","RubaFelege","Atsbi","Late","50","33","74","57","11","60","29","50","57","50","65","75","75","57","54","69","75","41","46","20","24","30","50","29","75","58","39","75","40","38","55","50","30","60","31","75","25"
"199","Santa gelebeda","KolaTembien","Late","42","40","75","75","25","75","73","50","62","55","67","75","75","72","51","75","75","75","75","29","36","50","73","27","75","75","64","66","75","75","68","60","74","69","75","69","65"
"200","SaratYerawoch","Goncha Siso Enesie","Late","54","60","75","75","54","75","75","73","75","25","60","72","75","75","75","75","75","75","67","75","75","50","75","50","75","75","75","71","70","75","75","75","64","75","75","75","75"
"201","Sefo","Ahferom","Late","42","58","75","71","37","75","65","50","35","57","75","75","73","43","52","75","75","54","49","44","60","50","60","58","75","72","75","53","45","62","66","75","70","68","73","75","44"
"202","Segena","Goncha Siso Enesie","Late","54","60","75","75","54","75","75","73","75","25","60","72","75","75","75","75","75","75","67","75","75","50","75","50","75","75","75","71","70","75","75","75","64","75","75","75","75"
"203","Seka","Naeder-Adet","Late","75","68","75","75","75","75","75","60","75","69","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75","74","75","75","75","75","75","75"
"204","Selamaya","Ibinat","Late","74","45","75","75","30","75","75","75","75","55","50","75","58","75","71","75","75","75","75","70","74","54","75","75","75","75","63","57","75","75","75","73","68","75","75","62","66"
"205","SelamBekalsi","Alamata","Late","27","0","48","35","16","50","63","34","50","41","50","61","53","60","50","75","58","42","50","57","53","23","54","75","75","60","53","50","50","50","50","25","0","50","56","61","66"
"206","Selamber","Enesie Sar Midir","Late","53","59","75","50","38","75","75","74","75","30","50","75","59","75","75","75","75","75","75","75","75","60","75","50","75","75","74","75","61","60","75","62","37","75","75","75","75"
"207","SelamgieAmbarie","Goncha Siso Enesie","Late","54","59","75","75","54","75","75","75","75","25","59","73","75","75","75","75","75","75","75","75","75","50","75","50","75","75","75","73","69","75","75","75","66","75","75","75","75"
"208","SelamH","Hawzien","Late","40","52","75","67","34","75","65","50","41","50","59","75","75","51","50","75","75","59","50","24","39","50","61","25","75","64","51","75","62","75","73","75","67","58","73","75","51"
"209","SelamW","WiereLahe","Late","75","54","75","75","70","75","75","55","75","70","75","75","75","75","50","75","75","74","50","59","75","56","75","65","75","75","75","65","75","75","71","75","69","75","75","75","70"
"210","Selelkula","Shebel Berenta","Late","54","54","75","75","53","75","75","75","75","60","75","75","73","75","75","75","75","75","75","75","75","56","75","60","75","75","75","64","75","75","75","75","45","75","75","75","75"
"211","SelenWuha","Alamata","Late","27","0","48","35","16","50","63","34","50","41","50","61","53","60","50","75","58","42","50","57","53","23","54","75","75","60","53","50","50","50","50","25","0","50","56","61","66"
"212","Seloda","Adwa","Late","54","75","75","75","75","75","63","61","75","74","75","75","75","75","75","75","75","75","75","72","75","52","74","74","75","75","75","60","66","75","66","75","63","75","75","75","65"
"213","Sendada","SaesiTsaedaemba","Late","44","42","65","36","32","62","25","43","25","50","36","75","75","30","50","70","72","56","47","16","18","40","47","25","75","52","44","75","49","40","64","44","53","54","53","72","31"
"214","Serawudi","Ibinat","Late","75","51","75","75","57","75","75","75","75","62","75","75","61","75","64","75","75","75","75","75","75","54","75","75","75","75","75","71","75","75","75","75","75","75","75","75","72"
"215","Seret","Emba-Alaje","Late","33","13","51","67","38","56","40","49","56","50","50","58","52","62","75","55","50","71","44","28","46","31","46","50","75","56","50","50","66","57","55","50","25","61","58","40","34"
"216","Sero","Ahferom","Late","40","51","75","61","36","75","49","61","39","38","75","75","75","34","57","75","75","54","44","43","56","48","48","31","75","71","75","51","37","54","62","75","63","63","57","75","31"
"217","Shamo","Libo Kemkem","Late","75","75","75","75","61","75","75","75","75","74","75","75","62","75","69","75","75","75","75","75","72","55","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"218","ShehochTehara","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","75","75","75","75","73","75","75","75","75","75","75","59","75","75","75","75","75","75","75","75","75","75","75","75","75","75","73"
"219","Shekatekli","TanquaAbergele","Late","75","48","75","75","61","75","64","44","75","59","74","75","75","70","75","75","75","71","67","62","74","68","75","75","75","75","75","75","75","75","59","75","63","75","75","75","75"
"220","Shunge","Ibinat","Late","74","45","75","75","30","75","75","75","75","55","50","75","58","75","71","75","75","75","75","70","74","54","75","75","75","75","63","57","75","75","75","73","68","75","75","62","66"
"221","Simret","Ganta-afeshum","Late","38","17","75","51","31","75","30","45","32","50","47","75","73","41","50","71","73","54","43","29","46","45","41","35","75","67","65","52","41","55","62","62","72","60","75","68","27"
"222","SimretS","Endamekoni","Late","35","0","55","39","12","50","62","46","51","30","46","50","52","43","50","70","60","63","50","57","46","42","49","50","75","57","51","50","54","50","50","25","7","50","53","67","41"
"223","SimretT","TanquaAbergele","Late","75","55","75","75","75","75","75","53","75","75","75","75","75","75","75","75","75","73","75","62","70","53","75","71","75","75","75","75","75","75","71","75","61","75","75","75","75"
"224","Sinkata","SaesiTsaedaemba","Late","44","42","65","36","32","62","25","43","25","50","36","75","75","30","50","70","72","56","47","16","18","40","47","25","75","52","44","75","49","40","64","44","53","54","53","72","31"
"225","Siye","TanquaAbergele","Late","75","53","75","75","75","75","67","55","75","61","72","75","75","75","75","75","75","75","75","70","67","65","75","67","75","75","75","75","75","75","73","75","57","75","75","75","75"
"226","Smret","KolaTembien","Late","75","56","75","75","75","75","75","50","75","68","75","75","75","75","75","75","75","69","75","58","75","52","75","75","75","75","75","61","75","75","66","75","66","75","75","68","75"
"227","Sorya","Alamata","Late","27","3","71","50","12","55","74","50","75","42","47","75","54","71","50","75","75","52","50","33","64","45","65","59","75","57","66","50","54","75","70","45","4","50","67","64","66"
"228","Suha","Shebel Berenta","Late","71","75","75","75","67","75","75","75","75","59","75","75","75","75","75","75","75","75","75","73","75","69","75","73","75","75","75","75","75","75","75","75","53","75","75","75","75"
"229","Tahtayhaya","Endamekoni","Late","35","8","39","45","10","50","55","47","51","25","49","50","52","47","50","68","58","54","50","55","36","23","44","50","75","53","32","50","49","44","50","25","12","50","53","61","43"
"230","TahtayDaeroka","Ahferom","Late","53","61","75","75","40","75","54","54","67","58","75","75","75","68","50","75","75","67","49","57","68","50","58","57","75","69","75","53","59","61","65","75","60","75","64","75","49"
"231","TahtayLegomti","Adwa","Late","75","54","75","75","58","75","75","55","75","75","75","75","75","75","75","75","75","72","50","75","75","53","75","75","75","75","75","59","75","75","67","75","69","75","74","75","58"
"232","TahtayMegariaTsebri","Ahferom","Late","52","52","75","75","38","75","54","65","56","55","75","75","75","65","75","75","75","61","54","46","63","44","56","56","75","68","69","54","41","64","63","75","59","75","59","75","32"
"233","Tao","Alamata","Late","34","0","50","35","14","50","52","38","50","47","50","75","54","59","50","75","75","38","50","58","49","28","65","75","75","56","54","50","50","50","50","25","0","50","60","62","50"
"234","TaraGedam","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","75","75","75","75","73","75","75","75","75","75","75","58","75","75","74","75","75","75","75","75","75","75","75","75","75","75","75"
"235","TaraSenba","Ibinat","Late","72","71","73","75","46","75","75","66","75","58","68","75","60","75","75","75","75","75","75","75","75","55","75","75","75","75","75","68","75","75","75","73","75","75","75","75","63"
"236","Tekea","Emba-Alaje","Late","37","0","46","54","8","53","36","51","52","50","44","46","27","38","75","75","52","48","38","30","38","30","40","50","75","53","38","50","63","57","51","25","24","63","34","34","27"
"237","Tekleweyni","TanquaAbergele","Late","75","53","75","75","75","75","67","55","75","61","72","75","75","75","75","75","75","75","75","70","67","65","75","67","75","75","75","75","75","75","73","75","57","75","75","75","75"
"238","Tetatiro","Shebel Berenta","Late","55","75","75","75","75","75","75","75","75","55","75","75","75","75","60","75","75","75","75","75","75","72","75","75","75","75","75","74","75","75","75","75","50","75","75","75","75"
"239","Tibaga","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","74","75","75","75","75","75","75","75","75","75","75","60","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"240","Tigage","Ibinat","Late","48","55","50","60","31","75","59","56","75","53","50","75","56","75","73","75","75","75","70","54","75","54","75","47","75","75","68","61","75","75","66","73","56","62","75","70","74"
"241","Tsae","Werieleke","Late","71","49","75","75","50","75","75","50","75","68","75","75","75","62","50","75","75","71","59","53","62","54","75","66","75","75","75","66","75","75","68","73","72","75","73","75","61"
"242","Tsetsera","Alamata","Late","33","0","61","49","14","50","55","50","50","46","50","62","54","63","51","75","75","58","50","57","59","43","62","75","75","59","51","50","54","75","62","37","0","50","56","47","69"
"243","Tseykeme","TanquaAbergele","Late","75","50","75","75","75","75","75","46","75","61","75","75","75","75","75","75","75","72","75","62","73","68","75","75","75","75","75","75","75","75","67","75","63","75","75","75","75"
"244","Tsigea","RayaAzebo","Late","35","8","41","25","9","53","32","48","50","25","42","36","46","43","50","67","58","46","41","29","39","14","42","50","75","49","36","50","47","39","50","25","7","63","39","48","39"
"245","Ulaga","RayaAzebo","Late","17","7","46","35","17","50","45","37","50","40","50","63","53","60","50","75","57","36","50","57","47","16","52","75","75","60","47","50","50","50","50","25","0","50","58","48","61"
"246","Wargba","Raya Azebo","Late","35","8","41","25","9","53","32","48","50","25","42","36","46","43","50","67","58","46","41","29","39","14","42","50","75","49","36","50","47","39","50","25","7","63","39","48","39"
"247","Wariba","Ibinat","Late","75","59","75","75","45","75","75","75","75","66","50","75","59","75","61","75","75","75","75","75","75","55","75","75","75","75","63","64","75","75","75","75","75","75","75","50","70"
"248","Wedikeshi","Adwa","Late","54","75","75","75","75","75","63","61","75","74","75","75","75","75","75","75","75","75","75","72","75","52","74","74","75","75","75","60","66","75","66","75","63","75","75","75","65"
"249","Werabaye","Raya Azebo","Late","35","8","39","45","10","50","55","47","51","25","49","50","52","47","50","68","58","54","50","55","36","23","44","50","75","53","32","50","49","44","50","25","12","50","53","61","43"
"250","Werkamba","KolaTembien","Late","75","53","75","75","61","75","75","50","75","55","75","75","75","50","75","75","75","69","68","59","63","47","75","54","75","75","62","71","75","75","69","65","70","75","70","68","75"
"251","Wobo","Shebel Berenta","Late","55","75","75","75","75","75","75","75","75","55","75","75","75","75","60","75","75","75","75","75","75","72","75","75","75","75","75","74","75","75","75","75","50","75","75","75","75"
"252","Wonberoch","Ibinat","Late","72","71","73","75","46","75","75","66","75","58","68","75","60","75","75","75","75","75","75","75","75","55","75","75","75","75","75","68","75","75","75","73","75","75","75","75","63"
"253","Wondye","Goncha Siso Enesie","Late","54","60","75","75","54","75","75","73","75","25","60","72","75","75","75","75","75","75","67","75","75","50","75","50","75","75","75","71","70","75","75","75","64","75","75","75","75"
"254","Worego","Shebel Berenta","Late","54","54","75","75","53","75","75","75","75","60","75","75","73","75","75","75","75","75","75","75","75","56","75","60","75","75","75","64","75","75","75","75","45","75","75","75","75"
"255","WorgajaWagi","Ibinat","Late","70","72","75","75","46","75","75","62","75","54","75","75","62","75","75","75","75","75","75","75","75","54","75","75","75","75","73","67","70","75","75","75","65","75","75","75","72"
"256","WoryaMeskel","Enesie Sar Midir","Late","54","54","75","70","47","75","75","50","68","28","41","72","68","75","75","75","75","75","75","75","75","54","75","73","75","75","75","75","70","57","75","75","50","67","75","75","75"
"257","Woyenti","Adwa","Late","53","49","75","75","66","75","54","55","75","70","75","75","75","75","75","75","75","65","57","67","75","50","72","73","75","75","75","56","62","73","66","75","60","75","75","75","50"
"258","Woynye","Shebel Berenta","Late","54","54","75","75","53","75","75","75","75","60","75","75","73","75","75","75","75","75","75","75","75","56","75","60","75","75","75","64","75","75","75","75","45","75","75","75","75"
"259","WuhdetG","Ganta-afeshum","Late","38","17","75","51","31","75","30","45","32","50","47","75","73","41","50","71","73","54","43","29","46","45","41","35","75","67","65","52","41","55","62","62","72","60","75","68","27"
"260","WuhdetK","KolaTembien","Late","75","52","75","75","31","75","61","50","62","55","75","74","75","64","51","75","75","69","69","48","48","41","75","50","75","75","61","68","75","75","68","67","75","75","75","63","66"
"261","WushaTires","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","74","75","75","75","75","75","75","75","75","75","75","60","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"262","Yedwuha","Shebel Berenta","Late","54","62","75","75","36","75","75","59","75","56","75","75","75","75","74","75","75","75","75","69","75","56","75","57","75","75","75","62","75","75","75","75","46","75","75","75","75"
"263","Yeju","Shebel Berenta","Late","68","75","75","75","75","75","75","75","75","59","75","75","75","75","75","75","75","75","73","75","75","75","75","75","75","75","66","75","75","75","75","75","52","75","75","75","75"
"264","Yetefet","Enesie Sar Midir","Late","54","58","75","75","54","75","75","68","75","48","50","74","75","75","75","75","75","75","73","73","75","56","75","50","75","75","75","72","68","75","75","69","63","75","75","75","75"
"265","YifagAkababi","Libo Kemkem","Late","75","75","75","75","62","75","75","75","75","75","74","75","75","75","75","75","75","75","75","75","75","60","75","75","75","75","75","75","75","75","75","75","75","75","75","75","75"
"266","Yitihana","Shebel Berenta","Late","54","55","75","75","62","75","75","75","75","60","75","75","75","75","75","75","75","75","75","73","75","70","75","74","75","75","75","64","75","75","75","75","39","75","75","75","75"
"267","Zata","Ofla","Late","29","0","69","48","15","50","69","50","75","30","50","75","53","65","71","75","75","57","50","75","54","36","69","75","75","55","43","50","54","50","68","53","0","50","56","50","64"
"268","Ziha","Ibinat","Late","75","51","75","75","57","75","75","75","75","62","75","75","61","75","64","75","75","75","75","75","75","54","75","75","75","75","75","71","75","75","75","75","75","75","75","75","72"
"269","ZihonHuha","Enesie Sar Midir","Late","54","58","75","52","53","75","75","69","72","29","50","75","70","75","75","75","75","75","75","72","75","61","75","29","75","75","75","75","69","63","75","62","44","75","75","75","75"
"270","ZobarYikuanda","Enesie Sar Midir","Late","54","54","75","70","47","75","75","50","68","28","41","72","68","75","75","75","75","75","75","75","75","54","75","73","75","75","75","75","70","57","75","75","50","67","75","75","75"
"271","Zongi","WiereLahe","Late","75","54","75","75","70","75","75","55","75","70","75","75","75","75","50","75","75","74","50","59","75","56","75","65","75","75","75","65","75","75","71","75","69","75","75","75","70"
